id,parcel_id,inactive,name,rentable,type,primary_user,address_number,street,zip,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
1812615414,95-F-265,f,Phillips Gym and Recreation Center,t,Pool/Rec,CitiParks,201,PARKFIELD ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Phillips_Gym_and_Recreation_Center.jpg,Carrick,4,29,42003290400,3,29,3,4-23,40.39155476,-79.99097483
262467628,60-P-302,f,Volunteers Field 2 Dugout Building,f,Dugout,Department of Public Works,NA,RIOTA WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteers_Field_2_Dugout_Building.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.3964329,-79.99229238
64951146,60-P-302,f,Volunteers Field 2 First Base Dugout,f,Dugout,Department of Public Works,NA,STRATA WAY,,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteers_Field_2_First_Base_Dugout.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39647845,-79.9925723
1182470644,60-P-302,f,Volunteer Field 2 Field Building,f,Dugout,CitiParks,NA,NEWETT ST,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Volunteer_Field_2_Field_Building.jpg,Carrick,4,29,42003290100,3,29,3,4-23,40.39621012,-79.99279276
898050888,60-L-212,f,Firehouse 23,f,Firehouse,Department of Public Safety,1704,BROWNSVILLE RD,15210,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_23.jpg,Carrick,4,29,42003290100,3,29,3,4-12,40.3982581,-79.98893409
941295981,2-J-164-0-2,f,Civic Building,f,Office,Department of Finance,200,ROSS ST,15219,https://tools.wprdc.org/images/pittsburgh/facilities/Civic_Building.jpg,Central Business District,6,1,42003020100,6,1,2,1-4,40.43673335,-79.99677473
618886139,2-K-135,f,Public Works Administration Building,f,Office,Department of Finance,611,SECOND AVE,15222,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Administration_Building.jpg,Central Business District,6,1,42003020100,6,1,2,1-4,40.43607444,-79.9952423
238977445,1-D-181,f,Police Zone 2 Substation,f,Police,Department of Public Safety,600,LIBERTY AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Zone_2_Substation.jpg,Central Business District,6,2,42003020100,6,2,2,1-3,40.44180406,-80.00166028
53610061,1-M-115,f,Medic 14 Rescue 2 Police Bike Patrol,f,Medic Station,Department of Public Safety,344,BLVD OF THE ALLIES,15222,https://tools.wprdc.org/images/pittsburgh/facilities/Medic_14_Rescue_2_Police_Bike_Patrol.jpg,Central Business District,6,1,42003020100,6,1,2,1-4,40.43774179,-80.00072962
1775779008,2-J-2,f,City-County Building,f,Office,Department of Finance,414,GRANT ST,15219,https://tools.wprdc.org/images/pittsburgh/facilities/City-County_Building.png,Central Business District,6,1,42003020100,6,1,2,1-4,40.43811731,-79.99689919
1183098950,,f,412 Blvd of the Allies,f,Office,Department of Finance,412,BLVD OF THE ALLIES,,https://tools.wprdc.org/images/pittsburgh/facilities/412_Blvd_of_the_Allies.jpg,Central Business District,6,1,42003020100,6,1,2,1-4,40.43735814,-79.999801
1117163458,2-A-132-0-1,f,Mellon Square Park Building,f,Office,Department of Public Works,555,WILLIAM PENN PL,,https://tools.wprdc.org/images/pittsburgh/facilities/Mellon_Square_Park_Building.jpg,Central Business District,6,2,42003020100,6,2,2,1-4,40.4408125,-79.9971302
595347922,,,200 Ross St Garage Building,f,Utility,Department of Public Safety,200,ROSS ST,15219,,Central Business District,6,1,42003020100,6,1,2,1-4,40.43676392,-79.99646803
1045047284,80-R-100,f,Leslie Pool Building,f,Pool Closed,CitiParks,4650,BUTLER ST,15201,https://tools.wprdc.org/images/pittsburgh/facilities/Leslie_Pool_Building.jpg,Central Lawrenceville,7,9,42003981000,2,9,2,3-3,40.47344018,-79.95738574
732655695,80-R-100,f,Leslie Park Concession Stand,f,Concession,Department of Public Works,NA,46TH ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Leslie_Park_Concession_Stand.jpg,Central Lawrenceville,7,9,42003090200,2,9,2,3-3,40.47211829,-79.95749492
501212014,80-R-100,f,Lawrenceville Senior Center,t,Senior,CitiParks,4600,BUTLER ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Lawrenceville_Senior_Center.jpg,Central Lawrenceville,7,9,42003090200,2,9,2,3-3,40.47312147,-79.95808507
257471611,23-E-106,f,Jefferson Recreation Center,f,Rec Center,CitiParks,605,REDKNAP ST,15214,https://tools.wprdc.org/images/pittsburgh/facilities/Jefferson_Recreation_Center.jpg,Central Northside,6,25,42003250300,1,25,1,1-21,40.4593693,-80.01450519
1862825862,28-G-25,f,Firehouse 14,f,Firehouse,Department of Public Safety,259,MCKEE PL,15213,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_14.jpg,Central Oakland,3,4,42003040500,3,4,4,2-14,40.4387785,-79.95755829
1382300148,7-C-226,f,Police Headquarters,f,Police,Department of Public Safety,1203,WESTERN AVE,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Headquarters.jpg,Chateau,6,21,42003980600,1,21,1,1-8,40.45058607,-80.02141648
842357098,,f,Police Narcotics and Vice Warehouse,f,STORAGE,PUBLIC SAFETY,NA,WESTERN AVE,,,Chateau,6,21,42003980600,1,21,1,1-8,40.45044647,-80.0207875
165543904,40-H-118,f,Dunbar Fieldhouse,f,Restrooms,CitiParks,170,CLAIRHAVEN ST,15205,https://tools.wprdc.org/images/pittsburgh/facilities/Dunbar_Fieldhouse.jpg,Crafton Heights,2,28,42003281500,5,28,6,1-18,40.43943643,-80.05224251
783044037,2-H-284,f,Albert Turk Graham Park Shelter,f,Shelter,Department of Public Works,39,VINE ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Albert_Turk_Graham_Park_Shelter.jpg,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.44046445,-79.98410296
1888734285,11-E-85,f,Public Works Facilities Division Building,f,Service,Department of Public Works,1807,FIFTH AVE,15219,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Facilities_Division_Building.jpg,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.4386974,-79.98031211
769247512,10-N-357,f,Police Zone 02,f,Police,Department of Public Safety,2000,CENTRE AVE,15219,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Zone_02.jpg,Crawford-Roberts,6,5,42003050100,3,5,2,2-1,40.44357587,-79.97996891
762780327,5-L-207-0-1,f,Public Works 5th Division Salt Dome Saw Mill Run,f,Salt Dome,Department of Public Works,978,SAW MILL RUN BLVD,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_5th_Division_Salt_Dome_Saw_Mill_Run.jpg,Duquesne Heights,2,20,42003191100,5,20,3,4-1,40.42622229,-80.02134329
718645236,5-L-186,f,Public Works 5th Division Saw Mill Run Building,f,Service,Department of Public Works,1000,SAW MILL RUN BLVD,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_5th_Division_Saw_Mill_Run_Building.jpg,Duquesne Heights,2,20,42003191100,5,20,3,4-1,40.42643292,-80.02169423
1659870759,24-F-30,f,Firehouse 32,f,Firehouse,Department of Public Safety,900,SPRING GARDEN AVE,15212,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_32.jpg,East Allegheny,1,23,42003563200,1,23,1,1-5,40.45800441,-79.9951266
1601378513,231-S-600,f,East Hills Pool Building,f,Pool,CitiParks,NA,WILNER DR,15221,https://tools.wprdc.org/images/pittsburgh/facilities/East_Hills_Pool_Building.jpg,East Hills,9,13,42003130600,2,13,5,3-19,40.45350789,-79.87100273
1111447104,231-S-600,,East Hills Park Shelter,f,Shelter,Department of Public Works,NA,WILNER DR,15221,,East Hills,9,13,42003130600,2,13,5,3-19,40.45397469,-79.87140775
1799804238,231-S-600,f,East Hills Maintenance Building,f,Utility,CitiParks,NA,WILNER DR,15221,https://tools.wprdc.org/images/pittsburgh/facilities/East_Hills_Maintenance_Building.jpg,East Hills,9,13,42003130600,2,13,5,3-19,40.453663,-79.87071757
1732962621,83-N-125,f,Enright Park Building,f,Utility,Department of Public Works,221,AMBER ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Enright_Park_Building.jpg,East Liberty,9,8,42003111500,2,8,5,3-23,40.46188964,-79.9299554
1450386882,83-P-290,f,Firehouse 08,f,Firehouse,Department of Public Safety,119,N EUCLID AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_08.jpg,East Liberty,9,11,42003111500,2,11,5,3-8,40.46331978,-79.92767125
588366786,83-P-292,f,Garland Park Spray Building,f,Utility,CitiParks,NA,N EUCLID AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Garland_Park_Spray_Building.jpg,East Liberty,9,11,42003111500,2,11,5,3-8,40.46352932,-79.92776228
1438532672,19-F-143,f,Herschel Upper Field First Base Dugout,f,Dugout,CitiParks,801,HERSCHEL ST,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Herschel_Upper_Field_First_Base_Dugout.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.44032691,-80.04447923
1719982789,19-F-143,f,Herschel Upper Field Building,f,Activity,CitiParks,801,HERSCHEL ST,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Herschel_Upper_Field_Building.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.44040865,-80.04433437
783807050,19-F-143,f,Herschel Fieldhouse,f,Restrooms,Department of Public Works,801,HERSCHEL ST,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Herschel_Fieldhouse.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.44006951,-80.04320819
1316188149,19-L-160,f,West End Shelter,t,Shelter,Department of Public Works,1000,WALBRIDGE ST,15220,https://tools.wprdc.org/images/pittsburgh/facilities/West_End_Shelter.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.43692455,-80.03843055
745922289,20-M-48,f,Elmer Clark Pavilion,t,Activity,CitiParks,920,RUE GRANDE VUE ST,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Elmer_Clark_Pavilion.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.44563106,-80.03376917
1103244156,19-E-214,f,Public Works 5th Division Main Building,f,Service,Department of Public Works,1330,HASSLER ST,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_5th_Division_Main_Building.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.43951185,-80.0465743
421707902,19-B-29,f,Firehouse 30,f,Firehouse,Department of Public Safety,916,STEUBEN ST,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_30.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.44284515,-80.04215319
523485030,19-F-143,f,Herschel Concession Stand,f,Concession,CitiParks,801,HERSCHEL ST,15220,https://tools.wprdc.org/images/pittsburgh/facilities/Herschel_Concession_Stand.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.44030844,-80.04393075
858709010,19-L-160,f,West End Park Gazebo,f,Shelter,Department of Public Works,NA,WEST END PARK DR,,https://tools.wprdc.org/images/pittsburgh/facilities/West_End_Park_Gazebo.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.43734505,-80.03803351
1089204076,19-E-214,f,Public Works 5th Division Salt Dome,f,Salt Dome,Department of Public Works,1330,HASSLER ST,15204,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_5th_Division_Salt_Dome.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.43986551,-80.04487621
895641050,19-E-214,f,Public Works 5th Division Recycling Drop Off Center,f,Recycling,Department of Public Works,1330,HASSLER ST,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_5th_Division_Recycling_Drop_Off_Center.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.43919928,-80.04546319
603256980,70-E-55,f,Fairywood Pool Building,f,Pool Closed,CitiParks,1883,BROADHEAD FORDING RD,15205,https://tools.wprdc.org/images/pittsburgh/facilities/Fairywood_Pool_Building.jpg,Fairywood,2,28,42003563000,5,28,6,1-16,40.44925062,-80.08084596
499158725,23-C-246,f,Fineview Park Shelter,f,Shelter,Department of Public Works,NA,FINEVIEW AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Fineview_Park_Shelter.jpg,Fineview,1,25,42003250900,1,25,1,1-10,40.46181242,-80.00384859
1010723544,50-F-260,f,Fort Pitt Park Announcers Booth,f,Activity,Department of Public Works,NA,HILLCREST ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Fort_Pitt_Park_Announcers_Booth.jpg,Garfield,9,10,42003101700,2,10,5,3-4,40.4690329,-79.94296585
1468127440,50-F-260,f,Fort Pitt Concession Stand,f,Concession,CitiParks,NA,HILLCREST ST,15224,https://tools.wprdc.org/images/pittsburgh/facilities/Fort_Pitt_Concession_Stand.jpg,Garfield,9,10,42003101700,2,10,5,3-4,40.46889609,-79.94236607
719493433,50-E-131,f,Medic 06,f,Medic Station,Department of Public Safety,4740,MOSSFIELD ST,15224,https://tools.wprdc.org/images/pittsburgh/facilities/Medic_06.jpg,Garfield,9,10,42003101600,2,10,5,3-4,40.4679213,-79.94677788
2043378739,50-F-260,f,Fort Pitt Park Lights Building,f,Utility,Department of Public Works,NA,HILLCREST ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Fort_Pitt_Park_Lights_Building.jpg,Garfield,9,10,42003101700,2,10,5,3-4,40.46891972,-79.94251476
253387558,56-M-250,f,Glen Hazel Senior Center,f,Senior,CitiParks,945,ROSSELLE CT,,https://tools.wprdc.org/images/pittsburgh/facilities/Glen_Hazel_Senior_Center.jpg,Glen Hazel,5,15,42003562300,3,15,4,2-13,40.40673455,-79.93310816
231182295,55-C-108,f,Firehouse 12 Medic 7,f,Firehouse,Department of Public Safety,4156,WINTERBURN AVE,15207,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_12_Medic_7.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.42343863,-79.94010975
126306707,54-R-296,f,Magee Recreation Center,t,Senior,CitiParks,745,GREENFIELD AVE,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Magee_Recreation_Center.jpg,Greenfield,5,15,42003151700,3,15,4,2-12,40.42439382,-79.93676526
599992236,54-R-296,f,Magee Pool Building,f,Pool,Department of Public Works,600,GREENFIELD AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Magee_Pool_Building.jpg,Greenfield,5,15,42003151700,3,15,4,2-15,40.42505227,-79.93711345
1534717574,54-R-296,f,Magee Field Lights Building,f,Utility,CitiParks,NA,GREENFIELD AVE,15217,https://tools.wprdc.org/images/pittsburgh/facilities/Magee_Field_Lights_Building.jpg,Greenfield,5,15,42003151700,3,15,4,2-15,40.42598707,-79.93825415
1861276356,92-S-20,f,Firehouse 20 Medic 12,f,Firehouse,Department of Public Safety,514,BALDWIN RD,15207,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_20_Medic_12.jpg,Hays,5,31,42003562900,3,31,4,4-20,40.38577344,-79.93300962
1746886932,134-A-148,f,Hays Park Shelter,f,Shelter,Department of Public Works,NA,HILLBURN ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Hays_Park_Shelter.jpg,Hays,5,31,42003562900,3,31,4,4-20,40.38333946,-79.93171903
1744839019,57-B-175,f,Public Works Schenley Division Recycling Drop Off Center,f,Recycling,Department of Public Works,40,MELANCHTON ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Schenley_Division_Recycling_Drop_Off_Center.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40366932,-79.94274832
1572090078,55-E-220,f,Bud Hammer Field Third Base Dugout,f,Dugout,Department of Public Works,NA,,,https://tools.wprdc.org/images/pittsburgh/facilities/Bud_Hammer_Field_Third_Base_Dugout.jpg,Hazelwood,5,15,42003562900,3,15,4,2-12,40.42066886,-79.94631975
959811189,57-B-175,f,Public Works Schenley Park Division Salt Dome 1,f,Salt Dome,Department of Public Works,40,MELANCHTON ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Schenley_Park_Division_Salt_Dome_1.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40273773,-79.94240935
422274891,56-F-238,f,Firehouse 13,f,Firehouse,Department of Public Safety,200,FLOWERS AVE,15207,https://tools.wprdc.org/images/pittsburgh/facilities/Firehouse_13.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.41011655,-79.94229408
393229342,55-E-220,f,Bud Hammer Field First Base Dugout,f,Dugout,Department of Public Works,NA,TASSO ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Bud_Hammer_Field_First_Base_Dugout.jpg,Hazelwood,5,15,42003562900,3,15,4,2-12,40.42075443,-79.94658971
1234490259,56-P-306,f,Hazelwood Community Center,f,Community,Department of Public Works,138,JOHNSTON AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Hazelwood_Community_Center.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40646699,-79.94265677
1260214098,55-E-220,f,Bud Hammer First Base Shelter,f,Shelter,Department of Public Works,NA,TASSO ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Bud_Hammer_First_Base_Shelter.jpg,Hazelwood,5,15,42003562900,3,15,4,2-12,40.42072113,-79.94669395
1529952522,57-B-175,f,Public Works 3rd Division Sub Station,f,Service,Department of Public Works,40,MELANCHTON ST,15207,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_3rd_Division_Sub_Station.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40339432,-79.9427266
732182160,57-B-175,f,Hazelwood Senior Center,t,Senior,CitiParks,5344,SECOND AVE,15207,https://tools.wprdc.org/images/pittsburgh/facilities/Hazelwood_Senior_Center.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40366317,-79.94257411
1170716930,57-B-175,f,Public Works Schenley Division Salt Dome 2,f,Salt Dome,Department of Public Works,40,MELANCHTON ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Schenley_Division_Salt_Dome_2.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.4026543,-79.94262304
947031172,55-E-220,f,Bud Hammer Concession Stand,f,Concession,CitiParks,NA,BIGELOW ST,15219,https://tools.wprdc.org/images/pittsburgh/facilities/Bud_Hammer_Concession_Stand.jpg,Hazelwood,5,15,42003562900,3,15,4,2-12,40.42076305,-79.94630169
1325653077,56-R-170,f,Burgwin Pool Building,f,Pool,CitiParks,328,MANSION ST,15207,https://tools.wprdc.org/images/pittsburgh/facilities/Burgwin_Pool_Building.jpg,Hazelwood,5,15,42003562300,3,15,4,2-13,40.40500552,-79.93714797
844063096,56-B-240,f,Hazelwood Library,f,Vacant,Carnegie Library of Pittsburgh,4751,MONONGAHELA ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Hazelwood_Library.jpg,Hazelwood,5,15,42003562900,3,15,4,2-13,40.41207298,-79.94327018
536715455,55-E-220,f,Bud Hammer Field Third Base Shelter,f,Shelter,Department of Public Works,NA,TASSO ST,,https://tools.wprdc.org/images/pittsburgh/facilities/Bud_Hammer_Field_Third_Base_Shelter.jpg,Hazelwood,5,15,42003562900,3,15,4,2-12,40.4205901,-79.94627426
1299757694,82-H-1-0-2,f,Highland Park Tennis Court Shelter,f,Shelter,Department of Public Works,NA,STANTON AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Tennis_Court_Shelter.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.47397007,-79.91085447
1582481712,82-H-1-0-2,f,Highland Park Rhododendron Shelter,t,Shelter,Department of Public Works,7084,LAKE DR,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Rhododendron_Shelter.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.47886165,-79.91047601
675071669,82-H-1-0-2,f,Highland Park Pool Grove Shelter,t,Shelter,Department of Public Works,7340,LAKE DR,,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Pool_Grove_Shelter.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48299224,-79.91038486
1256368314,82-H-1-0-2,f,Police Zone 05,f,Police,Department of Public Safety,1401,WASHINGTON BLVD,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Zone_05.jpg,Highland Park,7,11,42003980100,2,11,5,3-12,40.4742198,-79.9091459
1534014655,122-L-50,f,Asphalt Plant Garage 2,f,Storage,Department of Public Works,777,LOCKWAY EAST,,https://tools.wprdc.org/images/pittsburgh/facilities/Asphalt_Plant_Garage_2.jpg,Highland Park,9,12,42003980100,2,12,5,3-15,40.48509374,-79.90614262
377970813,82-H-1-0-2,f,Public Safety Training Academy,f,Training,Department of Public Safety,1435,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Safety_Training_Academy.jpg,Highland Park,9,11,42003980100,2,11,5,3-12,40.47135106,-79.90938373
1050393680,82-H-1-0-2,f,Public Safety Training Center Classroom Trailer,f,OFFICE,PUBLIC SAFETY,NA,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Safety_Training_Center_Classroom_Trailer.jpg,Highland Park,9,11,42003980100,2,11,5,3-12,40.47101779,-79.90918482
202870739,82-H-1-0-2,f,Highland Park Maple Grove Shelter,t,Shelter,Department of Public Works,1036,RESERVOIR DR,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Maple_Grove_Shelter.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48026722,-79.91824839
975171008,82-H-1-0-2,f,Highland Park Bike Pavilion,f,Shelter,Department of Public Works,1391,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Bike_Pavilion.jpg,Highland Park,7,11,42003980100,2,11,5,3-12,40.47611895,-79.90898523
317858517,82-H-1-0-2,f,Highland Park Bigelow Grove,t,Shelter,Department of Public Works,708,RESERVOIR DR,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Bigelow_Grove.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48459404,-79.91569736
1211771847,82-H-1-0-2,f,Public Works Forestry Fuel Shed,f,Utility,Department of Public Works,6516,STANTON AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Forestry_Fuel_Shed.jpg,Highland Park,9,11,42003980100,2,11,5,3-9,40.47166693,-79.91025276
592906715,82-H-1-0-2,f,Police Canine Training Building,f,TRAINING,PUBLIC SAFETY,1435,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Police_Canine_Training_Building.jpg,Highland Park,9,11,42003980100,2,11,5,3-12,40.47200121,-79.90928874
1232356456,82-H-1-0-2,f,Highland Park Elm Grove Shelter,t,Shelter,Department of Public Works,6900,LAKE DR,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Elm_Grove_Shelter.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.47668876,-79.91039532
287640271,122-L-50,f,Asphalt Plant Testing Lab Building,f,Service,Department of Public Works,777,LOCKWAY EAST,,https://tools.wprdc.org/images/pittsburgh/facilities/Asphalt_Plant_Testing_Lab_Building.jpg,Highland Park,9,12,42003980100,2,12,5,3-15,40.48494487,-79.90682161
63545891,82-H-1-0-2,f,Highland Park Lake Carnegie Cabin,f,Cabin,Department of Public Works,NA,LAKE DR,,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Lake_Carnegie_Cabin.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48034622,-79.91163578
389558492,122-K-4,f,Asphalt Plant Fuel Storage Shed,f,STORAGE,DEPARTMENT OF PUBLIC WORKS,7777,LOCKWAY EAST,15206,,Highland Park,9,12,42003980100,2,12,5,3-15,40.48492311,-79.90623137
1513172118,82-H-1-0-2,f,Public Works Forestry Building,f,Service,Department of Public Works,6520,STANTON AVE,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Forestry_Building.jpg,Highland Park,9,11,42003980100,2,11,5,3-9,40.47188218,-79.9109054
483957301,82-H-1-0-2,f,Public Works Highland Park Service Building,f,Service,Department of Public Works,227,RESERVOIR DR,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Highland_Park_Service_Building.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.47917055,-79.91345665
1523072102,82-H-1-0-2,f,Highland Park Memorial Grove Shelter,t,Shelter,Department of Public Works,918,RESERVOIR DR,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Memorial_Grove_Shelter.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48177961,-79.91697934
326734985,82-H-1-0-2,f,Highland Park Sycamore Grove Shelter,t,Shelter,Department of Public Works,NA,RESERVOIR DR,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Sycamore_Grove_Shelter.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48173248,-79.91296906
2131696007,82-H-1-0-2,f,Highland Park Reservoir Restrooms,f,Restrooms,CitiParks,473,RESERVOIR DR,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Reservoir_Restrooms.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48152412,-79.91394316
436558867,,f,Asphalt Plant Equipment Shelter,f,Service,Department of Public Works,NA,LOCKWAY EAST,,https://tools.wprdc.org/images/pittsburgh/facilities/Asphalt_Plant_Equipment_Shelter.jpg,Highland Park,9,12,42003980100,2,12,5,3-15,40.48490245,-79.90636646
585291180,82-H-1-0-2,f,Fire Department Training Tower,f,TRAINING,PUBLIC SAFETY,1435,WASHINGTON BLVD,,https://tools.wprdc.org/images/pittsburgh/facilities/Fire_Department_Training_Tower.jpg,Highland Park,9,11,42003980100,2,11,5,3-12,40.47084473,-79.90934865
130294472,82-H-1-0-2,f,Highland Park Lake Point Shelter,f,Shelter,Department of Public Works,7206,LAKE DR,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Lake_Point_Shelter.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48021416,-79.90975692
1983926964,82-H-1-0-2,f,Public Works Heths Run Garage,f,Storage,Department of Public Works,NA,HETH'S RUN ACCESS RD,,https://tools.wprdc.org/images/pittsburgh/facilities/Public_Works_Heths_Run_Garage.jpg,Highland Park,7,10,42003980100,2,10,5,3-7,40.48294088,-79.92429583
1117865113,82-H-1-0-2,f,Highland Park Pool Building,f,Pool,CitiParks,7405,LAKE DR,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Pool_Building.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48217572,-79.91173399
1720778346,82-H-1-0-2,f,Highland Park Tennis Courts Storage Building,f,STORAGE,DEPARTMENT OF PUBLIC WORKS,NA,STANTON AVE,,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Tennis_Courts_Storage_Building.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.47400456,-79.9105215
649027918,82-H-1-0-2,f,Highland Park Farmhouse,f,Activity,CitiParks,1340,FARMHOUSE DR,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Farmhouse.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.47601358,-79.91370709
1249930860,121-H-200,f,Asphalt Plant Garage,f,STORAGE,DEPARTMENT OF PUBLIC WORKS,7777,LOCKWAY EAST,15206,https://tools.wprdc.org/images/pittsburgh/facilities/Asphalt_Plant_Garage.jpg,Highland Park,9,12,42003980100,2,12,5,3-15,40.48430068,-79.90696863
712815606,82-H-102,f,Highland Park Service Building Quonset Hut,f,Storage,Department of Public Works,NA,FARMHOUSE DR,,https://tools.wprdc.org/images/pittsburgh/facilities/Highland_Park_Service_Building_Quonset_Hut.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.47599945,-79.91286934
